fecha,res_total,res_oro_divisas,res_pase_pasivo,res_degs,tc_bcra,bm_billetes_publico,bm_billetes_entidades,bm_cta_cte_bcra,bm_saldo,bm_mas_cuasimonedas,m2,m2_transaccional_priv,dep_cc_priv,dep_ca_priv,dep_pf_no_ajust_priv,dep_pf_ajust_cer_priv,dep_total_pesos_priv,dep_usd_priv_enpesos,dep_total_priv_enpesos,dep_usd_priv,prest_adelantos,prest_documentos,prest_hipotecarios,prest_prendarios,prest_personales,prest_tarjetas,prest_otros,prest_total_pesos,prest_total_usd,prest_total_enpesos,tasa_pf_total_tna,tasa_pf_personas_tna,badlar_total_tna,badlar_privados_tna,tasa_personales_tna,tasa_adelantos_tna,tasa_politica_tna,tasa_politica_tea,pases_pasivos,leliq_notaliq,lefi_entidades,bopreal_lediv,factor_bm_lefi,call_baibar_tna,tasa_pf_usd_tna,prest_usd_enpesos
2003-03-26,10554.8,10554.8,0.0,0.0,2.9417,16853.62,2245.0,11513.58,30612.2,38286.2,46254.62,,10557.0,7631.0,23435.0,2.0,64486.85059172666,2143.9868,64441.83739172666,739.0,3683.0,4809.0,10613.0,1645.0,2292.0,1911.0,2741.0,27694.0,1362.0,31645.4344,23.25863817342336,,25.4375,26.0625,,,,,,,0.0,0.0,0.0,6.811472808768891,1.695835392838669,3951.4344
2003-03-27,10575.9,10575.9,0.0,0.0,2.9012,16896.79,2320.0,11446.03,30662.82,38336.82,46557.79,,10507.0,7786.0,23566.0,2.0,64673.07225261167,2133.153,64617.22525261166,743.0,3665.0,4782.0,10592.0,1638.0,2247.0,1943.0,2800.0,27667.0,1365.0,31585.915,22.92296493197001,,23.875,19.9375,,,,,,,0.0,0.0,0.0,7.011686250621183,0.8372536760449231,3918.915
2003-03-28,10516.55,10516.55,0.0,0.0,2.871,17016.65,2400.0,11250.72,30667.37,38341.37,-375.260000000002,,-493.0,-233.0,1270.0,-1.0,-122.4048521585573,-137.8638000000001,-215.2686521585565,14.0,-72.0,-132.0,-266.0,-85.0,-171.0,-107.0,-27.0,-860.0,10.0,-1157.053400000001,21.12342179274436,,20.5,17.5,,,,,,,0.0,0.0,0.0,6.865490764693282,0.8904204892966361,-297.0533999999998
2003-04-01,10513.11,10513.11,0.0,0.0,2.9625,17554.90266666666,2392.5,10923.58266666667,30870.98533333333,38544.98533333333,27.56864516128553,,-201.2892473118281,-142.9741935483871,2060.949462365592,1263.52688172043,-302.0978023243442,16.17469806451527,-247.4714913566058,51.39354838709687,74.21075268817185,-128.362365591398,-248.8559139784938,-75.48279569892475,-78.8709677419356,-76.45161290322585,-92.05913978494618,-625.8720430107533,-7.697849462365639,-896.0718610752665,19.21228951486837,,17.4375,16.5625,,,,,,,0.0,0.0,0.0,7.074381470231909,0.7452530219217375,-270.1998180645164
2003-04-02,10515.23,10515.23,0.0,0.0,2.9792,17189.48,2386.0,11086.66,30662.14,38336.14,46652.48,,10274.0,8012.0,23740.0,2.0,64841.18315319934,2207.8465,64855.02965319934,755.0,3816.0,4787.0,10535.0,1627.0,2288.0,1959.0,2649.0,27661.0,1366.0,31655.5938,20.72718657883988,,22.4375,21.875,,,,,,,0.0,0.0,0.0,6.535725147503092,0.770758486562942,3994.5938
2003-04-03,10539.53,10539.53,0.0,0.0,2.9243,17308.79,2439.0,11027.79,30775.58,38449.58,46920.79,,10545.0,8050.0,23808.0,2.0,65255.77714281343,2209.8,65271.57714281343,762.0,3763.0,4785.0,10520.0,1620.0,2281.0,1944.0,2667.0,27580.0,1367.0,31544.3,22.78719669442691,,24.5,22.4375,,,,,,,0.0,0.0,0.0,6.825086701328583,1.323550798332147,3964.3
2003-04-04,10546.4,10546.4,0.0,0.0,2.9,17468.08,2348.0,10887.64,30703.72,38377.72,46911.08,,10220.0,8310.0,23846.0,2.0,65139.62674718902,2217.2808,65181.90754718902,764.0,3707.0,4782.0,10509.0,1628.0,2255.0,1943.0,2678.0,27502.0,1370.0,31478.014,20.13185259017737,,21.6875,17.5625,,,,,,,0.0,0.0,0.0,6.973054288608064,1.036296473782996,3976.014
2003-04-07,10518.77,10518.77,0.0,0.0,2.9022,17603.66,2353.0,10777.37,30734.03,38408.03,46794.66,,10424.0,8100.0,23816.0,2.0,65163.13761260256,2216.1912,65205.32881260256,766.0,3699.0,4786.0,10503.0,1625.0,2253.0,1943.0,2674.0,27483.0,1366.0,31435.1112,21.81671837781251,,22.4375,21.875,,,,,,,0.0,0.0,0.0,7.068371868383662,1.250729483282675,3952.1112
2003-04-08,10505.85,10505.85,0.0,0.0,2.8932,17623.9,2406.0,10712.64,30742.54,38416.54,46758.9,,10455.0,8083.0,23957.0,29.0,65063.42841778381,2199.3552,65089.7836177838,756.0,3747.0,4782.0,10497.0,1622.0,2253.0,1934.0,2699.0,27534.0,1365.0,31505.058,18.68353617182663,,15.0,13.3125,,,,,,,0.0,0.0,0.0,7.369851634619552,0.7076348829317949,3971.058
2003-04-09,10513.84,10513.84,0.0,0.0,2.9092,17658.07,2395.0,10787.54,30840.61,38514.61,46513.07,,10332.0,8025.0,24094.0,122.0,64739.26630075867,2264.9112,64830.17750075868,776.0,3765.0,4759.0,10490.0,1621.0,2252.0,1866.0,2685.0,27438.0,1368.0,31430.7816,21.34914598926814,,21.9375,22.1875,,,,,,,0.0,0.0,0.0,7.145732858654414,1.385293331007617,3992.7816
2003-04-10,10447.64,10447.64,0.0,0.0,2.9187,17689.5,2392.0,10819.03,30900.53,38574.53,46619.5,,10336.0,8056.0,24400.0,350.0,64640.1690919234,2255.205,64721.3740919234,779.0,3732.0,4736.0,10479.0,1617.0,2233.0,1815.0,2690.0,27302.0,1365.0,31253.675,23.05018681260352,,23.25,20.75,,,,,,,0.0,0.0,0.0,6.861615453563466,0.9551101040855343,3951.675
2003-04-11,10471.68,10471.68,0.0,0.0,2.895,17768.18,2346.0,10735.99,30850.17,38524.17,46436.18,,10225.0,7950.0,24745.0,582.0,64438.52568005958,2265.5248,64530.05048005958,784.0,3725.0,4760.0,10468.0,1614.0,2234.0,1837.0,2697.0,27335.0,1365.0,31279.4405,21.33817072700684,,21.0,17.8125,,,,,,,0.0,0.0,0.0,6.656860507577141,0.9244501866207291,3944.4405
2003-04-14,10472.26,10472.26,0.0,0.0,2.8897,17739.74,2434.0,10689.78,30863.52,38537.52,46564.74,,10314.0,7845.0,24914.0,780.0,64545.28046148088,2312.884,64684.16446148088,791.0,3830.0,4745.0,10465.0,1609.0,2234.0,1826.0,2694.0,27403.0,1369.0,31405.956,21.22775842269053,,21.625,21.4375,,,,,,,0.0,0.0,0.0,6.268790430228976,0.8541816411436665,4002.956
2003-04-15,10476.82,10476.82,0.0,0.0,2.924,17722.06,2521.0,10623.16,30866.22,38540.22,46742.06,,10394.0,7807.0,25225.0,1063.0,64279.27511220991,2361.282,64466.55711220991,798.0,3792.0,4741.0,10458.0,1607.0,2233.0,1806.0,2688.0,27325.0,1368.0,31372.912,17.03504717020458,,13.375,12.0,,,,,,,0.0,0.0,0.0,6.801159850604852,0.7967328714395688,4047.912
2003-04-16,10484.32,10484.32,0.0,0.0,2.959,17775.04,2449.0,10628.28,30852.32,38526.32,46636.04,,10164.0,7746.0,25699.0,1290.0,64054.8705532961,2353.0977,64233.9682532961,801.0,3840.0,4769.0,10455.0,1611.0,2231.0,1780.0,2713.0,27399.0,1373.0,31432.4621,19.67684792881699,,19.0,16.25,,,,,,,0.0,0.0,0.0,6.634923428136593,1.019504252229828,4033.4621
2003-04-21,10501.85,10501.85,0.0,0.0,2.9377,17583.99,2590.0,10700.55,30874.54,38548.54,46825.99,,10593.0,7703.0,25512.0,1591.0,64219.49917702941,2327.8212,64374.32037702941,804.0,3791.0,4771.0,10440.0,1601.0,2225.0,1838.0,2724.0,27390.0,1362.0,31333.3986,19.51816699870109,,18.0625,17.375,,,,,,,0.0,0.0,0.0,6.399739859409913,1.307510629763337,3943.3986
2003-04-22,10541.16,10541.16,0.0,0.0,2.8953,17537.54,2455.0,11062.07,31054.61,38728.61,46941.54,,10690.0,7726.0,25902.0,1931.0,64298.10415870067,2312.712,64438.81615870067,810.0,3835.0,4756.0,10432.0,1599.0,2223.0,1854.0,2734.0,27433.0,1358.0,31310.3616,19.43162593029368,,17.6875,12.9375,,,,,,,0.0,0.0,0.0,6.401594939773622,0.7699999999999999,3877.3616
2003-04-23,10595.31,10595.31,0.0,0.0,2.8552,17482.97,2346.0,11183.77,31012.74,38686.74000000001,47464.97,,10836.0,7874.0,26120.0,2603.0,64211.24703493018,2309.9692,64385.21623493018,814.0,3853.0,4753.0,10420.0,1595.0,2227.0,1862.0,2727.0,27437.0,1356.0,31285.0568,20.80413383695406,,20.875,16.625,,,,,,,0.0,0.0,0.0,5.910362942809861,0.8180056343501068,3848.0568
2003-04-24,10609.01,10609.01,0.0,0.0,2.8378,17435.06,2298.0,11307.91,31040.97,38714.97,47219.06,,10640.0,7826.0,26247.0,2838.0,63752.89079758104,2304.416,63945.30679758104,808.0,3816.0,4747.0,10389.0,1588.0,2195.0,1851.0,2736.0,27322.0,1359.0,31197.868,19.62088292839485,,17.875,16.0625,,,,,,,0.0,0.0,0.0,5.549041165020546,1.013606299212598,3875.868
2003-04-25,10867.48,10867.48,0.0,0.0,2.852,17440.15,2258.0,11188.39,30886.54,38560.54,47232.15,,10497.0,7656.0,26219.0,3008.0,63507.19923457119,2363.4144,63757.61363457119,822.0,3786.0,4720.0,10380.0,1584.0,2189.0,1856.0,2774.0,27289.0,1368.0,31222.2736,19.10597451335833,,18.0,17.5625,,,,,,,0.0,0.0,0.0,5.440434642848943,0.7931075548939337,3933.2736
2003-04-28,10891.2,10891.2,0.0,0.0,2.8752,17341.71,2369.0,11241.54,30952.25,38626.25,47596.71,,10761.0,7736.0,26111.0,3055.0,63945.40458629878,2365.3854,64198.78998629878,827.0,3827.0,4716.0,10359.0,1582.0,2182.0,1898.0,2774.0,27338.0,1411.0,31373.7422,18.35883925733443,,17.5625,17.0,,,,,,,0.0,0.0,0.0,5.698607273918191,1.516162341982701,4035.7422
2003-04-29,10948.72,10948.72,0.0,0.0,2.8602,17305.73,2429.0,11343.86,31078.59,38752.59,47975.73,,10790.0,7985.0,26313.0,3155.0,64264.83164722767,2357.9822,64509.81384722767,826.0,3817.0,4713.0,10336.0,1578.0,2191.0,1931.0,2769.0,27335.0,1409.0,31357.2723,15.15242373223973,,13.0625,11.625,,,,,,,0.0,0.0,0.0,5.924194792015103,0.806332421756305,4022.2723
2003-04-30,10971.31,10971.31,0.0,0.0,2.8547,17393.43,2451.0,11630.24,31474.67,39148.67,1189.78,,370.0,368.0,2949.0,3207.0,-375.3268158802239,155.7395000000001,184.4126841197794,91.0,171.0,-103.0,-208.0,-84.0,-53.0,65.0,-83.0,-295.0,1.0,-475.4445000000014,17.20851265839167,,16.125,16.125,,,,,,,0.0,0.0,0.0,5.220005436410638,1.157181449198217,-180.4445000000001
2003-05-01,,,,,,18067.03967741934,2358.064516129032,12680.06612903226,33105.17032258063,40584.67649182766,1980.016298279254,,305.1279569892486,267.0387096774184,2041.69569892473,2357.05376344086,109.2428647414636,352.6156019354844,820.2455634511498,140.9290322580645,-49.85591397849475,-17.54086021505373,-246.3053763440857,-60.0010752688172,-92.9032258064517,75.54838709677415,64.51075268817203,-326.5473118279624,5.794623655913938,-395.8204905376406,,,,,,,,,,,,,0.0,,,-69.27317870967727
2003-05-02,11102.29,11102.29,0.0,0.0,2.8295,17672.39,2376.0,11657.39,31705.78,39379.26740257143,48340.87740257143,,10512.0,8433.0,26511.0,3203.0,64379.08394834308,2319.601,64910.68494834308,830.0,3843.0,4695.0,10288.0,1570.0,2171.0,2020.0,2782.0,27369.0,1395.0,31267.6065,16.87261073550995,,15.0625,14.25,,,,,,,0.0,0.0,0.0,5.441249921467613,0.7801455427531838,3898.6065
2003-05-05,11182.26,11182.26,0.0,0.0,2.7947,17862.02,2396.0,11645.14,31903.16,39576.13480514286,48454.99480514287,,10836.0,8314.0,26488.0,3256.0,64648.92845491879,2330.3175,65183.24595491878,833.0,3863.0,4696.0,10273.0,1565.0,2157.0,2021.0,2788.0,27363.0,1408.0,31301.88,16.86808906081583,,15.3125,14.3125,,,,,,,0.0,0.0,0.0,5.476635424084375,0.9189708381936345,3938.88
2003-05-06,11259.52,11259.52,0.0,0.0,2.7975,17881.79,2391.0,11779.03,32051.82,39724.28220771428,48569.25220771429,,11034.0,8392.0,26742.0,3280.0,65159.27495575623,2343.467,65705.74195575624,838.0,3829.0,4694.0,10265.0,1562.0,2151.0,2039.0,2800.0,27340.0,1394.0,31238.321,15.10387622058091,,12.625,10.5625,,,,,,,0.0,0.0,0.0,5.251689307897312,0.8268803827751197,3898.321
2003-05-07,10996.2,10996.2,0.0,0.0,2.7965,18003.57,2301.0,11672.35,31976.92,39648.86961028571,48433.51961028572,,10686.0,8516.0,26718.0,3293.0,64845.57654198469,2541.783,65590.35954198468,906.0,3744.0,4691.0,10258.0,1569.0,2148.0,2038.0,2799.0,27247.0,1385.0,31132.6175,14.27123122088766,,12.4375,10.9375,,,,,,,0.0,0.0,0.0,5.245207363590407,1.225114056720098,3885.6175
2003-05-08,11135.21,11135.21,0.0,0.0,2.8055,18136.24,2335.0,11895.31,32366.55,40037.98701285715,48555.67701285715,,10672.0,8570.0,26930.0,3373.0,65010.64892035001,2577.2873,65789.93622035,931.0,3803.0,4696.0,10251.0,1566.0,2147.0,2022.0,2796.0,27281.0,1388.0,31123.4004,14.90837479039822,,12.875,12.5,,,,,,,0.0,0.0,0.0,4.939210798991572,1.510296803652968,3842.4004
2003-05-09,11292.21,11292.21,0.0,0.0,2.7683,18285.44,2335.0,12240.27,32860.71,40531.63441542858,48635.36441542857,,10585.0,8568.0,27102.0,3391.0,64921.71950494735,2564.2258,65688.94530494735,929.0,3750.0,4703.0,10243.0,1564.0,2142.0,2002.0,2800.0,27204.0,1390.0,31040.678,15.11959671544347,,12.6875,12.0625,,,,,,,0.0,0.0,0.0,5.000305649201885,1.117756521739131,3836.678
2003-05-12,11353.7,11353.7,0.0,0.0,2.7602,18269.8,2386.0,12365.28,33021.08,40691.491818,48595.211818,,10626.0,8340.0,27010.0,3399.0,64701.90315614554,2602.012,65505.91515614554,938.0,3749.0,4698.0,10228.0,1557.0,2130.0,1989.0,2795.0,27146.0,1387.0,30993.538,15.02974253551479,,12.625,12.5,,,,,,,0.0,0.0,0.0,4.572524703880636,0.964551911260075,3847.538
2003-05-13,11464.59,11464.59,0.0,0.0,2.774,18191.87,2365.0,12709.13,33266.0,40935.89922057143,48615.76922057143,,10582.0,8146.0,27211.0,3421.0,64508.30308765682,2567.099,65277.40208765682,934.0,3721.0,4700.0,10215.0,1555.0,2128.0,1933.0,2786.0,27038.0,1386.0,30847.421,12.71949708385416,,9.375,7.875,,,,,,,0.0,0.0,0.0,4.540830945558739,0.9487679354915214,3809.421
2003-05-14,10734.49,10734.49,0.0,0.0,2.7485,18153.85,2310.0,12696.63,33160.48,40829.86662314286,48635.23662314286,,10512.0,8027.0,27185.0,3434.0,64296.47793394901,2585.1252,65083.60313394901,934.0,3763.0,4696.0,10218.0,1552.0,2127.0,1898.0,2770.0,27024.0,1387.0,30862.9386,13.79805963634588,,11.8125,11.0625,,,,,,,0.0,0.0,0.0,4.301852414211965,1.165681990593233,3838.9386
2003-05-15,10755.11,10755.11,0.0,0.0,2.7678,18148.55,2322.0,12751.13,33221.68,40890.55402571429,48510.4240257143,,10574.0,8063.0,27158.0,3470.0,64342.43237377796,2768.5125,65312.94487377796,975.0,3807.0,4699.0,10205.0,1547.0,2122.0,1834.0,2779.0,26993.0,1384.0,30922.868,13.20394897190183,,10.9375,10.3125,,,,,,,0.0,0.0,0.0,4.108408080749104,1.094508250825083,3929.868
2003-05-16,10897.65,10897.65,0.0,0.0,2.8395,18172.17,2317.0,12883.87,33373.04,41041.40142828572,48624.53142828571,,10564.0,8044.0,27186.0,3488.0,64293.82679139216,2757.0684,65252.89519139216,948.0,3705.0,4790.0,10192.0,1545.0,2135.0,1843.0,2782.0,26992.0,1374.0,30988.0042,12.35041004186829,,10.625,8.5,,,,,,,0.0,0.0,0.0,4.167813590438789,0.9508389658668468,3996.0042
2003-05-19,10881.25,10881.25,0.0,0.0,2.9083,18084.56,2410.0,12936.74,33431.3,41099.14883085715,49186.40883085714,,10740.0,7973.0,27201.0,3506.0,64355.99050235502,2820.2,65388.19050235502,956.0,3714.0,4792.0,10184.0,1548.0,2135.0,1852.0,2762.0,26987.0,1355.0,30984.25,11.94497289585701,,10.25,9.875,,,,,,,0.0,0.0,0.0,4.019650042107233,1.117386266094421,3997.25
2003-05-20,10970.4,10970.4,0.0,0.0,2.95,18106.17,2332.0,13233.61,33671.78,41339.11623342858,49644.50623342858,,10940.0,8060.0,27437.0,3539.0,64803.0434939016,2756.3392,65772.3826939016,956.0,3700.0,4792.0,10177.0,1544.0,2141.0,1854.0,2755.0,26963.0,1363.0,30892.8016,12.90544161679151,,11.5625,10.125,,,,,,,0.0,0.0,0.0,3.808074069252799,0.8570370370370372,3929.8016
2003-05-21,10988.1,10988.1,0.0,0.0,2.8832,18153.03,2271.0,13406.73,33830.75999999999,41267.03754981,49483.30754981,,10960.0,8070.0,27033.0,3719.0,64621.64911591336,2736.027,65570.67611591336,959.0,3633.0,4777.0,10173.0,1542.0,2126.0,1842.0,2791.0,26884.0,1369.0,30789.757,11.16720158058079,,8.75,7.8125,,,,,,,0.0,0.0,0.0,4.010769484853906,1.261178480679926,3905.757
2003-05-22,11007.72,11007.72,0.0,0.0,2.853,18174.21,2262.0,13484.29,33920.5,41263.74909958143,49372.45909958144,,10829.0,7952.0,27463.0,3827.0,64431.69112024777,2722.601,65367.29212024777,959.0,3636.0,4778.0,10165.0,1537.0,2138.0,1860.0,2774.0,26888.0,1369.0,30774.591,11.05010872557614,,10.125,8.5,,,,,,,0.0,0.0,0.0,3.702342192014977,0.9,3886.591
2003-05-23,11045.22,11045.22,0.0,0.0,2.839,18201.66,2253.0,13285.32,33739.98,41078.57289508286,49251.25289508286,,10697.0,7935.0,27509.0,4086.0,64209.71798635637,2798.7784,65221.49638635637,968.0,3647.0,4791.0,10157.0,1536.0,2138.0,1873.0,2762.0,26904.0,1369.0,30862.1897,11.7307122450579,,11.375,8.8125,,,,,,,0.0,0.0,0.0,3.682140669661086,0.8995158945838336,3958.1897
2003-05-26,11047.89,11047.89,0.0,0.0,2.8913,18090.32,2346.0,13313.38,33749.7,41074.17895486428,49186.79895486429,,10765.0,7800.0,27383.0,4099.0,63984.7034768533,2821.9675,65019.6709768533,979.0,3715.0,4776.0,10150.0,1535.0,2135.0,1896.0,2756.0,26963.0,1366.0,30900.495,11.37821280817461,,10.4375,10.0625,,,,,,,0.0,0.0,0.0,3.296831691434296,0.801683322923173,3937.495
2003-05-27,11051.58,11051.58,0.0,0.0,2.8825,18009.0,2397.0,13488.44,33894.44,41033.87567259572,48876.43567259572,,10867.0,7691.0,27468.0,4116.0,63812.84180647359,2831.0121,64856.85390647359,987.0,3728.0,4772.0,10142.0,1532.0,2115.0,1927.0,2776.0,26992.0,1371.0,30924.4393,10.34254259467337,,9.0625,9.125,,,,,,,0.0,0.0,0.0,3.382828425171562,0.8025985261134252,3932.4393
2003-05-28,11047.9,11047.9,0.0,0.0,2.8683,18011.07,2428.0,13366.9,33805.97,40894.31041917715,49343.41041917715,,11001.0,7799.0,27496.0,4153.0,64313.65091026843,2820.6693,65349.32021026843,981.0,3709.0,4773.0,10143.0,1529.0,2114.0,1966.0,2764.0,26998.0,1356.0,30896.9068,10.34715513591975,,9.3125,9.625,,,,,,,0.0,0.0,0.0,3.375589958054373,1.400817157919962,3898.9068
2003-05-29,11086.69,11086.69,0.0,0.0,2.8753,18048.35,2466.0,13662.21,34176.56,40897.50119504857,49489.29119504857,,10962.0,7996.0,27522.0,4162.0,64395.90075801761,2833.4975,65444.39825801761,983.0,3686.0,4765.0,10133.0,1526.0,2110.0,2014.0,2759.0,26993.0,1360.0,30913.2,10.60549039573136,,10.0,9.5625,,,,,,,0.0,0.0,0.0,3.470115082488999,0.889148982479051,3920.2
2003-05-30,11373.73,11373.73,0.0,0.0,2.8825,18182.71,2544.0,13422.48,34149.19,40839.83477188001,1967.924771880003,,151.0,-3.0,1058.0,1058.0,307.8885875013802,481.2327999999998,828.1213875013782,158.0,-2.0,-128.0,-272.0,-56.0,-47.0,-31.0,43.0,-493.0,-44.0,-572.5084999999999,9.670196318146484,,8.5625,8.5625,,,,,,,0.0,0.0,0.0,3.157925407925408,0.8878902641788287,-79.50849999999991
2003-06-01,,,,,,19092.28883333332,2578.7,14489.40483333334,36160.39366666666,42173.58065762033,1426.790192674409,,482.4053763440861,261.6279569892486,1335.704301075268,613.6129032258063,1371.408002152384,331.1731047311832,1734.527343442693,126.8376344086022,77.98924731182797,-24.49247311827912,-103.894623655915,-47.43225806451619,-56.96344086021509,-9.181720430107589,-73.41075268817167,-237.3860215053792,-24.29462365591417,-339.4529527957056,,,,,,,,,,,,,0.0,,,-102.0669312903242
2003-06-02,11546.92,11546.92,0.0,0.0,2.8632,18418.73,2486.0,13389.6,34294.33,40930.06683065001,50473.46683065,,10911.0,8509.0,27783.0,4210.0,65161.47694441886,2849.6468,66251.12374441886,1001.0,3732.0,4756.0,10107.0,1510.0,2092.0,2026.0,2743.0,26966.0,1365.0,30851.882,10.457444220456,,9.6875,9.75,,,,,,,0.0,0.0,0.0,3.338788210432216,0.8515511319828976,3885.882
2003-06-03,11601.1,11601.1,0.0,0.0,2.8468,18550.56,2489.0,13462.75,34502.31,40985.35896434,50082.60896434,,10858.0,8465.0,27926.0,4212.0,65149.06244402812,2891.922,66280.98444402812,1019.0,3729.0,4745.0,10102.0,1507.0,2091.0,2029.0,2724.0,26927.0,1362.0,30792.356,10.68488158695593,,10.375,10.25,,,,,,,0.0,0.0,0.0,3.342144005960547,0.8021330275229358,3865.356
2003-06-04,11637.6,11637.6,0.0,0.0,2.838,18660.66,2495.0,13443.29,34598.95,41008.06515299001,50149.77515299001,,11058.0,8487.0,28042.0,4213.0,65525.31257230229,2901.7885,66667.10107230229,1027.0,3762.0,4767.0,10173.0,1531.0,2091.0,2027.0,2725.0,27076.0,1362.0,30924.331,10.20140286736235,,9.6875,9.9375,,,,,,,0.0,0.0,0.0,3.436352701013639,0.8578934695952273,3848.331
2003-06-05,11614.22,11614.22,0.0,0.0,2.8255,18871.64,2477.0,13358.98,34707.62,41103.50741624,50314.52741624,,10887.0,8732.0,28156.0,4217.0,65661.89613778709,2901.53,66803.42613778709,1028.0,3785.0,4766.0,10165.0,1516.0,2091.0,2003.0,2714.0,27040.0,1356.0,30867.31,10.16391895086166,,9.6875,9.5,,,,,,,0.0,0.0,0.0,3.411549873097959,0.8739548790432182,3827.31
2003-06-06,11656.05,11656.05,0.0,0.0,2.8225,19136.36,2421.0,13291.6,34848.96,41201.15866275001,50446.55866275001,,10923.0,8729.0,28174.0,4216.0,65683.9198193234,2906.2047,66830.1245193234,1029.0,3756.0,4750.0,10157.0,1513.0,2087.0,2004.0,2740.0,27007.0,1359.0,30845.2237,10.01228540692257,,9.5625,9.3125,,,,,,,0.0,0.0,0.0,3.577909555155621,0.9920636864666258,3838.2237
2003-06-09,11734.26,11734.26,0.0,0.0,2.8243,19244.96,2459.0,13409.61,35113.57,41401.9135634,50384.3035634,,11218.0,8469.0,28021.0,4217.0,65573.15411986841,2907.895,66721.0491198684,1033.0,3723.0,4746.0,10151.0,1511.0,2089.0,1984.0,2686.0,26890.0,1360.0,30718.4,10.57826518459343,,9.75,9.9375,,,,,,,0.0,0.0,0.0,3.905114090011346,0.8375552880045624,3828.4
2003-06-10,11823.51,11823.51,0.0,0.0,2.815,19264.54,2508.0,13597.4,35369.94,41631.58209620001,50219.18209620001,,11135.0,8408.0,28246.0,4218.0,65667.054369981,2945.928,66853.98236998101,1048.0,3736.0,4744.0,10139.0,1508.0,2090.0,1973.0,2669.0,26859.0,1361.0,30684.771,10.72861058064971,,10.375,10.25,,,,,,,0.0,0.0,0.0,3.671150225366577,0.9136939313984169,3825.771
2003-06-11,11852.56,11852.56,0.0,0.0,2.811,19181.2,2574.0,13510.1,35265.3,41485.76167166001,49818.66167166,,11083.0,8339.0,28286.0,4219.0,65412.96076648562,2960.1936,66614.15436648561,1053.0,3799.0,4738.0,10126.0,1505.0,2091.0,1902.0,2713.0,26874.0,1359.0,30694.4208,10.34626577436749,,9.5,9.25,,,,,,,0.0,0.0,0.0,3.927099760899425,1.041230117437193,3820.4208
2003-06-12,12021.27,12021.27,0.0,0.0,2.8112,19170.2,2595.0,13950.14,35715.34,41840.05974414,49656.91974414,,11113.0,8316.0,28355.0,4218.0,65534.20453215903,2991.5682,66766.77273215902,1054.0,3804.0,4737.0,10135.0,1503.0,2093.0,1871.0,2706.0,26849.0,1356.0,30697.7348,10.48707578482349,,10.125,10.125,,,,,,,0.0,0.0,0.0,4.307391655813536,0.9123889668069192,3848.7348
2003-06-13,11451.47,11451.47,0.0,0.0,2.8383,19244.23,2581.0,14418.0,36243.23,42311.83878851,49916.83878851,,11152.0,8347.0,28480.0,4219.0,65759.02580046872,2976.3045,66973.33030046872,1053.0,3779.0,4740.0,10125.0,1500.0,2083.0,1854.0,2715.0,26796.0,1355.0,30625.9075,10.28731596718467,,9.9375,9.8125,,,,,,,0.0,0.0,0.0,4.372311851528218,0.8750103409166723,3829.9075
2003-06-17,11552.43,11552.43,0.0,0.0,2.8265,19155.43,2713.0,14679.56,36547.99,42543.08877211,49962.52877211,,11460.0,8129.0,28349.0,4233.0,65824.26978949516,2989.3838,67051.65358949515,1066.0,3855.0,4738.0,10104.0,1504.0,2085.0,1839.0,2709.0,26834.0,1354.0,30631.0222,10.42661941026233,,10.0625,10.1875,,,,,,,0.0,0.0,0.0,3.684549553694672,1.053891237884603,3797.0222
2003-06-18,11627.36,11627.36,0.0,0.0,2.8043,19073.62,2703.0,14989.47,36766.09,42685.88045542,49776.41045542,,11424.0,8075.0,28528.0,4234.0,65722.6741340783,2993.445,66954.1191340783,1071.0,3821.0,4688.0,10088.0,1501.0,2084.0,1846.0,2702.0,26730.0,1355.0,30517.225,9.916636852513122,,10.125,9.9375,,,,,,,0.0,0.0,0.0,3.626688490320895,1.384167645906776,3787.225
2003-06-19,11636.82,11636.82,0.0,0.0,2.795,19074.58,2677.0,15052.98,36804.56,42668.81345514001,49824.83345514001,,11420.0,8171.0,28836.0,4236.0,66034.00880599717,3005.8038,67277.81260599717,1074.0,3915.0,4701.0,10080.0,1499.0,2086.0,1841.0,2690.0,26812.0,1362.0,30623.8294,9.979981988891828,,9.4375,10.125,,,,,,,0.0,0.0,0.0,3.853174440946813,0.8335001457584297,3811.8294
2003-06-20,11649.7,11649.7,0.0,0.0,2.7987,19182.93,2576.0,15213.36,36972.29,42746.23834113001,49956.87834113001,,11242.0,8257.0,28878.0,4235.0,65981.2792023615,3057.7457,67281.0249023615,1091.0,3940.0,4686.0,10074.0,1494.0,2079.0,1868.0,2691.0,26832.0,1369.0,30668.8963,9.829999458642721,,9.4375,9.4375,,,,,,,0.0,0.0,0.0,3.574355130245769,0.9556952259938283,3836.8963
